38.040224,-122.788345,biomass
41.310348,-122.316039,biomass
44.782849,-117.812422,solar
45.611964,-121.208526,hydroelectric
30.81732,-83.320889,biomass
35.5238,-93.8636,hydroelectric
37.324722,-122.03684,natural gas
40.662806,-74.173611,natural gas
39.642686,-75.729226,natural gas
33.463091,-117.60783,biomass
44.460841,-72.014819,hydroelectric
39.15608,-122.149408,biomass
38.709815,-120.842293,hydroelectric
44.795144,-93.205603,natural gas
37.466496,-121.174403,biomass
35.386452,-77.948309,natural gas
32.818922,-117.179792,biomass
40.505245,-74.851828,natural gas
28.899556,-82.586778,natural gas
30.265516,-81.617034,natural gas
